Y_pestis_Yp4003	Y_pestis_CO92	Similarity_Y_pestis_Yp4003.to.Y_pestis_CO92	Similarity_Y_pestis_CO92.to.Y_pestis_Yp4003
Yp4003_03959	gnl|YPES214092|GKDD-2017-MONOMER	100.0	100.0
Yp4003_03960	gnl|YPES214092|GKDD-2018-MONOMER	100.0	100.0
Yp4003_03963	gnl|YPES214092|GKDD-2019-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-1300-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-1356-MONOMER	100.0	100.0
Yp4003_03857	gnl|YPES214092|GKDD-949-MONOMER	100.0	100.0
Yp4003_04300	gnl|YPES214092|GKDD-3008-MONOMER	100.0	100.0
Yp4003_04278	gnl|YPES214092|GKDD-3100-MONOMER	100.0	100.0
Yp4003_04279	gnl|YPES214092|GKDD-3101-MONOMER	100.0	100.0
Yp4003_04280	gnl|YPES214092|GKDD-3102-MONOMER	100.0	100.0
Yp4003_04281	gnl|YPES214092|GKDD-3103-MONOMER	100.0	100.0
Yp4003_04282	gnl|YPES214092|GKDD-3104-MONOMER	100.0	100.0
Yp4003_04291	gnl|YPES214092|GKDD-1937-MONOMER	100.0	100.0
Yp4003_04292	gnl|YPES214092|GKDD-1936-MONOMER	100.0	100.0
Yp4003_04293	gnl|YPES214092|GKDD-1935-MONOMER	100.0	100.0
Yp4003_04294	gnl|YPES214092|GKDD-1934-MONOMER	100.0	100.0
Yp4003_04296	gnl|YPES214092|GKDD-1932-MONOMER	100.0	100.0
Yp4003_04297	gnl|YPES214092|GKDD-1931-MONOMER	100.0	100.0
Yp4003_04299	gnl|YPES214092|GKDD-3007-MONOMER	100.0	100.0
Yp4003_04301	gnl|YPES214092|GKDD-3009-MONOMER	100.0	100.0
Yp4003_04273	gnl|YPES214092|GKDD-3110-MONOMER	100.0	100.0
Yp4003_04302	gnl|YPES214092|GKDD-3010-MONOMER	100.0	100.0
Yp4003_04303	gnl|YPES214092|GKDD-3011-MONOMER	100.0	100.0
Yp4003_04304	gnl|YPES214092|GKDD-3012-MONOMER	100.0	100.0
Yp4003_04307	gnl|YPES214092|GKDD-3120-MONOMER	100.0	100.0
Yp4003_04308	gnl|YPES214092|GKDD-3119-MONOMER	100.0	100.0
Yp4003_04309	gnl|YPES214092|GKDD-3118-MONOMER	100.0	100.0
Yp4003_04310	gnl|YPES214092|GKDD-3117-MONOMER	100.0	100.0
Yp4003_04311	gnl|YPES214092|GKDD-3116-MONOMER	100.0	100.0
Yp4003_04312	gnl|YPES214092|GKDD-3115-MONOMER	100.0	100.0
Yp4003_04313	gnl|YPES214092|GKDD-3114-MONOMER	100.0	100.0
Yp4003_04314	gnl|YPES214092|GKDD-1518-MONOMER	100.0	100.0
Yp4003_04316	gnl|YPES214092|GKDD-1517-MONOMER	100.0	100.0
Yp4003_04277	gnl|YPES214092|GKDD-3112-MONOMER	100.0	100.0
Yp4003_04272	gnl|YPES214092|GKDD-3109-MONOMER	100.0	100.0
Yp4003_04240	gnl|YPES214092|GKDD-1528-MONOMER	100.0	100.0
Yp4003_04254	gnl|YPES214092|GKDD-3456-MONOMER	100.0	100.0
Yp4003_04242	gnl|YPES214092|GKDD-1526-MONOMER	100.0	100.0
Yp4003_04243	gnl|YPES214092|GKDD-1525-MONOMER	100.0	100.0
Yp4003_04244	gnl|YPES214092|GKDD-1524-MONOMER	100.0	100.0
Yp4003_04245	gnl|YPES214092|GKDD-1523-MONOMER	100.0	100.0
Yp4003_04246	gnl|YPES214092|GKDD-1522-MONOMER	100.0	100.0
Yp4003_04247	gnl|YPES214092|GKDD-1521-MONOMER	100.0	100.0
Yp4003_04248	gnl|YPES214092|GKDD-1520-MONOMER	100.0	100.0
Yp4003_04249	gnl|YPES214092|GKDD-3451-MONOMER	100.0	100.0
Yp4003_04250	gnl|YPES214092|GKDD-3452-MONOMER	100.0	100.0
Yp4003_04251	gnl|YPES214092|GKDD-3453-MONOMER	100.0	100.0
Yp4003_04252	gnl|YPES214092|GKDD-3454-MONOMER	100.0	100.0
Yp4003_04253	gnl|YPES214092|GKDD-3455-MONOMER	100.0	100.0
Yp4003_04255	gnl|YPES214092|GKDD-17-MONOMER	100.0	100.0
Yp4003_04271	gnl|YPES214092|GKDD-3108-MONOMER	100.0	100.0
Yp4003_04256	gnl|YPES214092|GKDD-18-MONOMER	100.0	100.0
Yp4003_04257	gnl|YPES214092|GKDD-19-MONOMER	100.0	100.0
Yp4003_04258	gnl|YPES214092|GKDD-20-MONOMER	100.0	100.0
Yp4003_04259	gnl|YPES214092|GKDD-21-MONOMER	100.0	100.0
Yp4003_04260	gnl|YPES214092|GKDD-22-MONOMER	100.0	100.0
Yp4003_04261	gnl|YPES214092|GKDD-734-MONOMER	100.0	100.0
Yp4003_04264	gnl|YPES214092|GKDD-1535-MONOMER	100.0	100.0
Yp4003_04265	gnl|YPES214092|GKDD-1534-MONOMER	100.0	100.0
Yp4003_04266	gnl|YPES214092|GKDD-1533-MONOMER	100.0	100.0
Yp4003_04267	gnl|YPES214092|GKDD-1532-MONOMER	100.0	100.0
Yp4003_04268	gnl|YPES214092|GKDD-1531-MONOMER	100.0	100.0
Yp4003_04269	gnl|YPES214092|GKDD-1530-MONOMER	100.0	100.0
Yp4003_04317	gnl|YPES214092|GKDD-912-MONOMER	100.0	100.0
Yp4003_04318	gnl|YPES214092|GKDD-911-MONOMER	100.0	100.0
Yp4003_04319	gnl|YPES214092|GKDD-910-MONOMER	100.0	100.0
Yp4003_04393	gnl|YPES214092|GKDD-117-MONOMER	100.0	100.0
Yp4003_04371	gnl|YPES214092|GKDD-2385-MONOMER	100.0	100.0
Yp4003_04372	gnl|YPES214092|GKDD-2386-MONOMER	100.0	100.0
Yp4003_04374	gnl|YPES214092|GKDD-3362-MONOMER	100.0	100.0
Yp4003_04375	gnl|YPES214092|GKDD-3361-MONOMER	100.0	100.0
Yp4003_04376	gnl|YPES214092|GKDD-3359-MONOMER	100.0	100.0
Yp4003_04377	gnl|YPES214092|GKDD-3358-MONOMER	100.0	100.0
Yp4003_04378	gnl|YPES214092|GKDD-872-MONOMER	100.0	100.0
Yp4003_04383	gnl|YPES214092|GKDD-908-MONOMER	100.0	100.0
Yp4003_04385	gnl|YPES214092|GKDD-2769-MONOMER	100.0	100.0
Yp4003_04386	gnl|YPES214092|GKDD-2770-MONOMER	100.0	100.0
Yp4003_04389	gnl|YPES214092|GKDD-1396-MONOMER	100.0	100.0
Yp4003_04392	gnl|YPES214092|GKDD-1357-MONOMER	100.0	100.0
Yp4003_04393	gnl|YPES214092|GKDD-3311-MONOMER	100.0	100.0
Yp4003_04321	gnl|YPES214092|GKDD-505-MONOMER	100.0	100.0
Yp4003_04393	gnl|YPES214092|GKDD-3516-MONOMER	100.0	100.0
Yp4003_04393	gnl|YPES214092|GKDD-3763-MONOMER	100.0	100.0
Yp4003_04393	gnl|YPES214092|GKDD-3865-MONOMER	100.0	100.0
Yp4003_04393	gnl|YPES214092|GKDD-3902-MONOMER	100.0	100.0
Yp4003_04393	gnl|YPES214092|GKDD-717-MONOMER	100.0	100.0
Yp4003_04393	gnl|YPES214092|GKDD-936-MONOMER	100.0	100.0
Yp4003_04394	gnl|YPES214092|GKDD-118-MONOMER	100.0	100.0
Yp4003_04394	gnl|YPES214092|GKDD-3312-MONOMER	100.0	100.0
Yp4003_04394	gnl|YPES214092|GKDD-3762-MONOMER	100.0	100.0
Yp4003_04394	gnl|YPES214092|GKDD-3864-MONOMER	100.0	100.0
Yp4003_04394	gnl|YPES214092|GKDD-3901-MONOMER	100.0	100.0
Yp4003_04394	gnl|YPES214092|GKDD-716-MONOMER	100.0	100.0
Yp4003_04368	gnl|YPES214092|GKDD-3592-MONOMER	100.0	100.0
Yp4003_04367	gnl|YPES214092|GKDD-3593-MONOMER	100.0	100.0
Yp4003_04366	gnl|YPES214092|GKDD-3594-MONOMER	100.0	100.0
Yp4003_04365	gnl|YPES214092|GKDD-2715-MONOMER	100.0	100.0
Yp4003_04322	gnl|YPES214092|GKDD-506-MONOMER	100.0	100.0
Yp4003_04323	gnl|YPES214092|GKDD-507-MONOMER	100.0	100.0
Yp4003_04324	gnl|YPES214092|GKDD-508-MONOMER	100.0	100.0
Yp4003_04332	gnl|YPES214092|GKDD-915-MONOMER	100.0	100.0
Yp4003_04333	gnl|YPES214092|GKDD-1399-MONOMER	100.0	100.0
Yp4003_04333	gnl|YPES214092|GKDD-916-MONOMER	100.0	100.0
Yp4003_04334	gnl|YPES214092|GKDD-917-MONOMER	100.0	100.0
Yp4003_04335	gnl|YPES214092|GKDD-918-MONOMER	100.0	100.0
Yp4003_04336	gnl|YPES214092|GKDD-3582-MONOMER	100.0	100.0
Yp4003_04337	gnl|YPES214092|GKDD-3583-MONOMER	100.0	100.0
Yp4003_04338	gnl|YPES214092|GKDD-3584-MONOMER	100.0	100.0
Yp4003_04339	gnl|YPES214092|GKDD-3585-MONOMER	100.0	100.0
Yp4003_04340	gnl|YPES214092|GKDD-1363-MONOMER	100.0	100.0
Yp4003_04341	gnl|YPES214092|GKDD-1362-MONOMER	100.0	100.0
Yp4003_04342	gnl|YPES214092|GKDD-1361-MONOMER	100.0	100.0
Yp4003_04344	gnl|YPES214092|GKDD-1360-MONOMER	100.0	100.0
Yp4003_04354	gnl|YPES214092|GKDD-943-MONOMER	100.0	100.0
Yp4003_04355	gnl|YPES214092|GKDD-1515-MONOMER	100.0	100.0
Yp4003_04356	gnl|YPES214092|GKDD-1514-MONOMER	100.0	100.0
Yp4003_04357	gnl|YPES214092|GKDD-1513-MONOMER	100.0	100.0
Yp4003_04358	gnl|YPES214092|GKDD-1511-MONOMER	100.0	100.0
Yp4003_04360	gnl|YPES214092|GKDD-2710-MONOMER	100.0	100.0
Yp4003_04361	gnl|YPES214092|GKDD-2711-MONOMER	100.0	100.0
Yp4003_04362	gnl|YPES214092|GKDD-2712-MONOMER	100.0	100.0
Yp4003_04363	gnl|YPES214092|GKDD-2713-MONOMER	100.0	100.0
Yp4003_04241	gnl|YPES214092|GKDD-1527-MONOMER	100.0	100.0
Yp4003_04238	gnl|YPES214092|GKDD-1929-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-1364-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3684-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3113-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3121-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3154-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3239-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3255-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3357-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3388-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-344-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3457-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3566-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3595-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3639-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3795-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3021-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3979-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-458-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-466-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-509-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-516-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-557-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-661-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-662-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-690-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-780-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-871-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-97-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3105-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3013-MONOMER	100.0	100.0
Yp4003_04237	gnl|YPES214092|GKDD-1928-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2271-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-1449-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-1519-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-1529-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-1536-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-1714-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-1922-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-1930-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-197-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2011-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2187-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2218-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2228-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-24-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-3006-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2495-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2625-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2676-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2716-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2746-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2759-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2768-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2823-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2836-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2897-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-2909-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-293-MONOMER	100.0	100.0
Yp4003_04154	gnl|YPES214092|GKDD-976-MONOMER	100.0	100.0
Yp4003_04155	gnl|YPES214092|GKDD-2227-MONOMER	100.0	100.0
Yp4003_04156	gnl|YPES214092|GKDD-2226-MONOMER	100.0	100.0
Yp4003_04217	gnl|YPES214092|GKDD-2778-MONOMER	100.0	100.0
Yp4003_04201	gnl|YPES214092|GKDD-4042-MONOMER	100.0	100.0
Yp4003_04202	gnl|YPES214092|GKDD-4043-MONOMER	100.0	100.0
Yp4003_04203	gnl|YPES214092|GKDD-4045-MONOMER	100.0	100.0
Yp4003_04204	gnl|YPES214092|GKDD-4046-MONOMER	100.0	100.0
Yp4003_04207	gnl|YPES214092|GKDD-4048-MONOMER	100.0	100.0
Yp4003_04208	gnl|YPES214092|GKDD-4049-MONOMER	100.0	100.0
Yp4003_04210	gnl|YPES214092|GKDD-4050-MONOMER	100.0	100.0
Yp4003_04212	gnl|YPES214092|GKDD-2773-MONOMER	100.0	100.0
Yp4003_04213	gnl|YPES214092|GKDD-2774-MONOMER	100.0	100.0
Yp4003_04214	gnl|YPES214092|GKDD-2775-MONOMER	100.0	100.0
Yp4003_04215	gnl|YPES214092|GKDD-2776-MONOMER	100.0	100.0
Yp4003_04216	gnl|YPES214092|GKDD-2777-MONOMER	100.0	100.0
Yp4003_04219	gnl|YPES214092|GKDD-3014-MONOMER	100.0	100.0
Yp4003_04157	gnl|YPES214092|GKDD-2225-MONOMER	100.0	100.0
Yp4003_04220	gnl|YPES214092|GKDD-3015-MONOMER	100.0	100.0
Yp4003_04221	gnl|YPES214092|GKDD-3016-MONOMER	100.0	100.0
Yp4003_04222	gnl|YPES214092|GKDD-3017-MONOMER	100.0	100.0
Yp4003_04223	gnl|YPES214092|GKDD-3018-MONOMER	100.0	100.0
Yp4003_04224	gnl|YPES214092|GKDD-3019-MONOMER	100.0	100.0
Yp4003_04225	gnl|YPES214092|GKDD-3020-MONOMER	100.0	100.0
Yp4003_04226	gnl|YPES214092|GKDD-515-MONOMER	100.0	100.0
Yp4003_04227	gnl|YPES214092|GKDD-514-MONOMER	100.0	100.0
Yp4003_04228	gnl|YPES214092|GKDD-512-MONOMER	100.0	100.0
Yp4003_04229	gnl|YPES214092|GKDD-510-MONOMER	100.0	100.0
Yp4003_04231	gnl|YPES214092|GKDD-2584-MONOMER	100.0	100.0
Yp4003_04235	gnl|YPES214092|GKDD-1926-MONOMER	100.0	100.0
Yp4003_04197	gnl|YPES214092|GKDD-4123-MONOMER	100.0	100.0
Yp4003_04196	gnl|YPES214092|GKDD-4122-MONOMER	100.0	100.0
Yp4003_04195	gnl|YPES214092|GKDD-4121-MONOMER	100.0	100.0
Yp4003_04194	gnl|YPES214092|GKDD-4120-MONOMER	100.0	100.0
Yp4003_04158	gnl|YPES214092|GKDD-2224-MONOMER	100.0	100.0
Yp4003_04160	gnl|YPES214092|GKDD-2223-MONOMER	100.0	100.0
Yp4003_04161	gnl|YPES214092|GKDD-2222-MONOMER	100.0	100.0
Yp4003_04162	gnl|YPES214092|GKDD-2221-MONOMER	100.0	100.0
Yp4003_04163	gnl|YPES214092|GKDD-2220-MONOMER	100.0	100.0
Yp4003_04164	gnl|YPES214092|GKDD-2219-MONOMER	100.0	100.0
Yp4003_04165	gnl|YPES214092|GKDD-1545-MONOMER	100.0	100.0
Yp4003_04167	gnl|YPES214092|GKDD-1544-MONOMER	100.0	100.0
Yp4003_04168	gnl|YPES214092|GKDD-1543-MONOMER	100.0	100.0
Yp4003_04169	gnl|YPES214092|GKDD-1542-MONOMER	100.0	100.0
Yp4003_04170	gnl|YPES214092|GKDD-1541-MONOMER	100.0	100.0
Yp4003_04171	gnl|YPES214092|GKDD-1540-MONOMER	100.0	100.0
Yp4003_04172	gnl|YPES214092|GKDD-1539-MONOMER	100.0	100.0
Yp4003_04173	gnl|YPES214092|GKDD-1538-MONOMER	100.0	100.0
Yp4003_04174	gnl|YPES214092|GKDD-1537-MONOMER	100.0	100.0
Yp4003_04184	gnl|YPES214092|GKDD-737-MONOMER	100.0	100.0
Yp4003_04185	gnl|YPES214092|GKDD-2057-MONOMER	100.0	100.0
Yp4003_04186	gnl|YPES214092|GKDD-2058-MONOMER	100.0	100.0
Yp4003_04187	gnl|YPES214092|GKDD-2059-MONOMER	100.0	100.0
Yp4003_04188	gnl|YPES214092|GKDD-2060-MONOMER	100.0	100.0
Yp4003_04189	gnl|YPES214092|GKDD-2061-MONOMER	100.0	100.0
Yp4003_04190	gnl|YPES214092|GKDD-2062-MONOMER	100.0	100.0
Yp4003_04191	gnl|YPES214092|GKDD-4117-MONOMER	100.0	100.0
Yp4003_04192	gnl|YPES214092|GKDD-4118-MONOMER	100.0	100.0
Yp4003_04193	gnl|YPES214092|GKDD-4119-MONOMER	100.0	100.0
Yp4003_03858	gnl|YPES214092|GKDD-948-MONOMER	100.0	100.0
Yp4003_03856	gnl|YPES214092|GKDD-950-MONOMER	100.0	100.0
Yp4003_03308	gnl|YPES214092|GKDD-534-MONOMER	100.0	100.0
Yp4003_03496	gnl|YPES214092|GKDD-3093-MONOMER	100.0	100.0
Yp4003_03483	gnl|YPES214092|GKDD-3080-MONOMER	100.0	100.0
Yp4003_03484	gnl|YPES214092|GKDD-3081-MONOMER	100.0	100.0
Yp4003_03485	gnl|YPES214092|GKDD-3082-MONOMER	100.0	100.0
Yp4003_03486	gnl|YPES214092|GKDD-3083-MONOMER	100.0	100.0
Yp4003_03487	gnl|YPES214092|GKDD-3084-MONOMER	100.0	100.0
Yp4003_03488	gnl|YPES214092|GKDD-3085-MONOMER	100.0	100.0
Yp4003_03489	gnl|YPES214092|GKDD-3086-MONOMER	100.0	100.0
Yp4003_03490	gnl|YPES214092|GKDD-3087-MONOMER	100.0	100.0
Yp4003_03491	gnl|YPES214092|GKDD-3088-MONOMER	100.0	100.0
Yp4003_03492	gnl|YPES214092|GKDD-3089-MONOMER	100.0	100.0
Yp4003_03493	gnl|YPES214092|GKDD-3090-MONOMER	100.0	100.0
Yp4003_03494	gnl|YPES214092|GKDD-3091-MONOMER	100.0	100.0
Yp4003_03497	gnl|YPES214092|GKDD-934-MONOMER	100.0	100.0
Yp4003_03481	gnl|YPES214092|GKDD-3078-MONOMER	100.0	100.0
Yp4003_03498	gnl|YPES214092|GKDD-933-MONOMER	100.0	100.0
Yp4003_03499	gnl|YPES214092|GKDD-932-MONOMER	100.0	100.0
Yp4003_03500	gnl|YPES214092|GKDD-931-MONOMER	100.0	100.0
Yp4003_03501	gnl|YPES214092|GKDD-930-MONOMER	100.0	100.0
Yp4003_03504	gnl|YPES214092|GKDD-928-MONOMER	100.0	100.0
Yp4003_03505	gnl|YPES214092|GKDD-927-MONOMER	100.0	100.0
Yp4003_03506	gnl|YPES214092|GKDD-926-MONOMER	100.0	100.0
Yp4003_03507	gnl|YPES214092|GKDD-925-MONOMER	100.0	100.0
Yp4003_03508	gnl|YPES214092|GKDD-924-MONOMER	100.0	100.0
Yp4003_03510	gnl|YPES214092|GKDD-923-MONOMER	100.0	100.0
Yp4003_03511	gnl|YPES214092|GKDD-922-MONOMER	100.0	100.0
Yp4003_03512	gnl|YPES214092|GKDD-921-MONOMER	100.0	100.0
Yp4003_03482	gnl|YPES214092|GKDD-3079-MONOMER	100.0	100.0
Yp4003_03480	gnl|YPES214092|GKDD-3077-MONOMER	100.0	100.0
Yp4003_03444	gnl|YPES214092|GKDD-1599-MONOMER	100.0	100.0
Yp4003_03461	gnl|YPES214092|GKDD-1581-MONOMER	100.0	100.0
Yp4003_03446	gnl|YPES214092|GKDD-1601-MONOMER	100.0	100.0
Yp4003_03447	gnl|YPES214092|GKDD-1602-MONOMER	100.0	100.0
Yp4003_03448	gnl|YPES214092|GKDD-1604-MONOMER	100.0	100.0
Yp4003_03449	gnl|YPES214092|GKDD-1605-MONOMER	100.0	100.0
Yp4003_03451	gnl|YPES214092|GKDD-1606-MONOMER	100.0	100.0
Yp4003_03453	gnl|YPES214092|GKDD-1607-MONOMER	100.0	100.0
Yp4003_03454	gnl|YPES214092|GKDD-1608-MONOMER	100.0	100.0
Yp4003_03455	gnl|YPES214092|GKDD-1609-MONOMER	100.0	100.0
Yp4003_03456	gnl|YPES214092|GKDD-1610-MONOMER	100.0	100.0
Yp4003_03457	gnl|YPES214092|GKDD-1611-MONOMER	100.0	100.0
Yp4003_03459	gnl|YPES214092|GKDD-1578-MONOMER	100.0	100.0
Yp4003_03460	gnl|YPES214092|GKDD-1580-MONOMER	100.0	100.0
Yp4003_03464	gnl|YPES214092|GKDD-1583-MONOMER	100.0	100.0
Yp4003_03479	gnl|YPES214092|GKDD-3076-MONOMER	100.0	100.0
Yp4003_03465	gnl|YPES214092|GKDD-1584-MONOMER	100.0	100.0
Yp4003_03467	gnl|YPES214092|GKDD-1586-MONOMER	100.0	100.0
Yp4003_03468	gnl|YPES214092|GKDD-1587-MONOMER	100.0	100.0
Yp4003_03469	gnl|YPES214092|GKDD-1588-MONOMER	100.0	100.0
Yp4003_03470	gnl|YPES214092|GKDD-1589-MONOMER	100.0	100.0
Yp4003_03471	gnl|YPES214092|GKDD-1590-MONOMER	100.0	100.0
Yp4003_03472	gnl|YPES214092|GKDD-1591-MONOMER	100.0	100.0
Yp4003_03473	gnl|YPES214092|GKDD-1592-MONOMER	100.0	100.0
Yp4003_03474	gnl|YPES214092|GKDD-1593-MONOMER	100.0	100.0
Yp4003_03475	gnl|YPES214092|GKDD-1594-MONOMER	100.0	100.0
Yp4003_03477	gnl|YPES214092|GKDD-3074-MONOMER	100.0	100.0
Yp4003_03478	gnl|YPES214092|GKDD-3075-MONOMER	100.0	100.0
Yp4003_03513	gnl|YPES214092|GKDD-920-MONOMER	100.0	100.0
Yp4003_03515	gnl|YPES214092|GKDD-4007-MONOMER	100.0	100.0
Yp4003_03516	gnl|YPES214092|GKDD-4008-MONOMER	100.0	100.0
Yp4003_03566	gnl|YPES214092|GKDD-1096-MONOMER	100.0	100.0
Yp4003_03551	gnl|YPES214092|GKDD-113-MONOMER	100.0	100.0
Yp4003_03554	gnl|YPES214092|GKDD-115-MONOMER	100.0	100.0
Yp4003_03555	gnl|YPES214092|GKDD-116-MONOMER	100.0	100.0
Yp4003_03556	gnl|YPES214092|GKDD-1105-MONOMER	100.0	100.0
Yp4003_03557	gnl|YPES214092|GKDD-1104-MONOMER	100.0	100.0
Yp4003_03558	gnl|YPES214092|GKDD-1103-MONOMER	100.0	100.0
Yp4003_03559	gnl|YPES214092|GKDD-1102-MONOMER	100.0	100.0
Yp4003_03560	gnl|YPES214092|GKDD-1101-MONOMER	100.0	100.0
Yp4003_03562	gnl|YPES214092|GKDD-1100-MONOMER	100.0	100.0
Yp4003_03563	gnl|YPES214092|GKDD-1099-MONOMER	100.0	100.0
Yp4003_03564	gnl|YPES214092|GKDD-1098-MONOMER	100.0	100.0
Yp4003_03565	gnl|YPES214092|GKDD-1097-MONOMER	100.0	100.0
Yp4003_03567	gnl|YPES214092|GKDD-1095-MONOMER	100.0	100.0
Yp4003_03517	gnl|YPES214092|GKDD-4009-MONOMER	100.0	100.0
Yp4003_03568	gnl|YPES214092|GKDD-1094-MONOMER	100.0	100.0
Yp4003_03569	gnl|YPES214092|GKDD-1093-MONOMER	100.0	100.0
Yp4003_03570	gnl|YPES214092|GKDD-1092-MONOMER	100.0	100.0
Yp4003_03571	gnl|YPES214092|GKDD-1091-MONOMER	100.0	100.0
Yp4003_03572	gnl|YPES214092|GKDD-1090-MONOMER	100.0	100.0
Yp4003_03573	gnl|YPES214092|GKDD-1089-MONOMER	100.0	100.0
Yp4003_03574	gnl|YPES214092|GKDD-1088-MONOMER	100.0	100.0
Yp4003_03575	gnl|YPES214092|GKDD-1087-MONOMER	100.0	100.0
Yp4003_03576	gnl|YPES214092|GKDD-3240-MONOMER	100.0	100.0
Yp4003_03577	gnl|YPES214092|GKDD-3241-MONOMER	100.0	100.0
Yp4003_03578	gnl|YPES214092|GKDD-3242-MONOMER	100.0	100.0
Yp4003_03579	gnl|YPES214092|GKDD-3243-MONOMER	100.0	100.0
Yp4003_03550	gnl|YPES214092|GKDD-112-MONOMER	100.0	100.0
Yp4003_03549	gnl|YPES214092|GKDD-111-MONOMER	100.0	100.0
Yp4003_03548	gnl|YPES214092|GKDD-110-MONOMER	100.0	100.0
Yp4003_03546	gnl|YPES214092|GKDD-109-MONOMER	100.0	100.0
Yp4003_03518	gnl|YPES214092|GKDD-4011-MONOMER	100.0	100.0
Yp4003_03519	gnl|YPES214092|GKDD-4012-MONOMER	100.0	100.0
Yp4003_03520	gnl|YPES214092|GKDD-4013-MONOMER	100.0	100.0
Yp4003_03521	gnl|YPES214092|GKDD-4014-MONOMER	100.0	100.0
Yp4003_03522	gnl|YPES214092|GKDD-4016-MONOMER	100.0	100.0
Yp4003_03523	gnl|YPES214092|GKDD-4017-MONOMER	100.0	100.0
