Y_pestis_CO92	Y_pestis_Yp4003	Similarity_Y_pestis_CO92.to.Y_pestis_Yp4003
gnl|YPES214092|GKDD-2088-MONOMER	Yp4003_00364	100.00
gnl|YPES214092|GKDD-2089-MONOMER	Yp4003_00365	100.00
gnl|YPES214092|GKDD-2090-MONOMER	Yp4003_00366	100.00
gnl|YPES214092|GKDD-2091-MONOMER	Yp4003_00367	100.00
gnl|YPES214092|GKDD-2092-MONOMER	Yp4003_00368	100.00
gnl|YPES214092|GKDD-2095-MONOMER	Yp4003_00369	100.00
gnl|YPES214092|GKDD-2096-MONOMER	Yp4003_00370	100.00
gnl|YPES214092|GKDD-2097-MONOMER	Yp4003_00371	100.00
gnl|YPES214092|GKDD-2098-MONOMER	Yp4003_00372	100.00
gnl|YPES214092|GKDD-2099-MONOMER	Yp4003_00373	100.00
gnl|YPES214092|GKDD-21-MONOMER	Yp4003_04259	100.00
gnl|YPES214092|GKDD-2100-MONOMER	Yp4003_00374	100.00
gnl|YPES214092|GKDD-2106-MONOMER	Yp4003_00380	100.00
gnl|YPES214092|GKDD-2107-MONOMER	Yp4003_00381	100.00
gnl|YPES214092|GKDD-2114-MONOMER	Yp4003_00388	100.00
gnl|YPES214092|GKDD-2115-MONOMER	Yp4003_00389	100.00
gnl|YPES214092|GKDD-2120-MONOMER	Yp4003_00394	100.00
gnl|YPES214092|GKDD-2121-MONOMER	Yp4003_00395	100.00
gnl|YPES214092|GKDD-213-MONOMER	Yp4003_03357	100.00
gnl|YPES214092|GKDD-2132-MONOMER	Yp4003_00409	100.00
gnl|YPES214092|GKDD-2138-MONOMER	Yp4003_00416	100.00
gnl|YPES214092|GKDD-2139-MONOMER	Yp4003_00417	100.00
gnl|YPES214092|GKDD-214-MONOMER	Yp4003_03356	100.00
gnl|YPES214092|GKDD-215-MONOMER	Yp4003_03355	100.00
gnl|YPES214092|GKDD-2154-MONOMER	Yp4003_01532	100.00
gnl|YPES214092|GKDD-2154-MONOMER	Yp4003_01543	100.00
gnl|YPES214092|GKDD-2155-MONOMER	Yp4003_01531	100.00
gnl|YPES214092|GKDD-2155-MONOMER	Yp4003_01542	100.00
gnl|YPES214092|GKDD-2156-MONOMER	Yp4003_01530	100.00
gnl|YPES214092|GKDD-2156-MONOMER	Yp4003_01541	100.00
gnl|YPES214092|GKDD-2157-MONOMER	Yp4003_01529	100.00
gnl|YPES214092|GKDD-2157-MONOMER	Yp4003_01540	100.00
gnl|YPES214092|GKDD-2158-MONOMER	Yp4003_01528	100.00
gnl|YPES214092|GKDD-2158-MONOMER	Yp4003_01539	100.00
gnl|YPES214092|GKDD-2159-MONOMER	Yp4003_01527	100.00
gnl|YPES214092|GKDD-2159-MONOMER	Yp4003_01538	100.00
gnl|YPES214092|GKDD-216-MONOMER	Yp4003_03354	100.00
gnl|YPES214092|GKDD-2160-MONOMER	Yp4003_01526	100.00
gnl|YPES214092|GKDD-2160-MONOMER	Yp4003_01537	100.00
gnl|YPES214092|GKDD-217-MONOMER	Yp4003_03353	100.00
gnl|YPES214092|GKDD-218-MONOMER	Yp4003_03352	100.00
gnl|YPES214092|GKDD-2183-MONOMER	Yp4003_01500	100.00
gnl|YPES214092|GKDD-2184-MONOMER	Yp4003_01499	100.00
gnl|YPES214092|GKDD-2185-MONOMER	Yp4003_01498	100.00
gnl|YPES214092|GKDD-2186-MONOMER	Yp4003_01497	100.00
gnl|YPES214092|GKDD-2187-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-2188-MONOMER	Yp4003_02494	100.00
gnl|YPES214092|GKDD-2189-MONOMER	Yp4003_02493	100.00
gnl|YPES214092|GKDD-219-MONOMER	Yp4003_03351	100.00
gnl|YPES214092|GKDD-2190-MONOMER	Yp4003_02492	100.00
gnl|YPES214092|GKDD-2191-MONOMER	Yp4003_02491	100.00
gnl|YPES214092|GKDD-220-MONOMER	Yp4003_03350	100.00
gnl|YPES214092|GKDD-221-MONOMER	Yp4003_03349	100.00
gnl|YPES214092|GKDD-2215-MONOMER	Yp4003_02467	100.00
gnl|YPES214092|GKDD-2216-MONOMER	Yp4003_02466	100.00
gnl|YPES214092|GKDD-2217-MONOMER	Yp4003_02465	100.00
gnl|YPES214092|GKDD-2218-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-2219-MONOMER	Yp4003_04164	100.00
gnl|YPES214092|GKDD-2220-MONOMER	Yp4003_04163	100.00
gnl|YPES214092|GKDD-2221-MONOMER	Yp4003_04162	100.00
gnl|YPES214092|GKDD-2222-MONOMER	Yp4003_04161	100.00
gnl|YPES214092|GKDD-2223-MONOMER	Yp4003_04160	100.00
gnl|YPES214092|GKDD-2245-MONOMER	Yp4003_02988	100.00
gnl|YPES214092|GKDD-2246-MONOMER	Yp4003_02989	100.00
gnl|YPES214092|GKDD-2247-MONOMER	Yp4003_02990	100.00
gnl|YPES214092|GKDD-2248-MONOMER	Yp4003_02991	100.00
gnl|YPES214092|GKDD-2249-MONOMER	Yp4003_02992	100.00
gnl|YPES214092|GKDD-2250-MONOMER	Yp4003_02993	100.00
gnl|YPES214092|GKDD-2251-MONOMER	Yp4003_02994	100.00
gnl|YPES214092|GKDD-2252-MONOMER	Yp4003_02995	100.00
gnl|YPES214092|GKDD-2274-MONOMER	Yp4003_01586	100.00
gnl|YPES214092|GKDD-2275-MONOMER	Yp4003_01587	100.00
gnl|YPES214092|GKDD-2280-MONOMER	Yp4003_01592	100.00
gnl|YPES214092|GKDD-2284-MONOMER	Yp4003_01596	100.00
gnl|YPES214092|GKDD-2286-MONOMER	Yp4003_01598	100.00
gnl|YPES214092|GKDD-2289-MONOMER	Yp4003_01603	100.00
gnl|YPES214092|GKDD-2291-MONOMER	Yp4003_01605	100.00
gnl|YPES214092|GKDD-2295-MONOMER	Yp4003_01609	100.00
gnl|YPES214092|GKDD-2296-MONOMER	Yp4003_01610	100.00
gnl|YPES214092|GKDD-2310-MONOMER	Yp4003_01624	100.00
gnl|YPES214092|GKDD-2311-MONOMER	Yp4003_01625	100.00
gnl|YPES214092|GKDD-2312-MONOMER	Yp4003_01626	100.00
gnl|YPES214092|GKDD-2313-MONOMER	Yp4003_01627	100.00
gnl|YPES214092|GKDD-2332-MONOMER	Yp4003_01983	100.00
gnl|YPES214092|GKDD-2333-MONOMER	Yp4003_01982	100.00
gnl|YPES214092|GKDD-2340-MONOMER	Yp4003_01976	100.00
gnl|YPES214092|GKDD-2355-MONOMER	Yp4003_01961	100.00
gnl|YPES214092|GKDD-2358-MONOMER	Yp4003_02822	100.00
gnl|YPES214092|GKDD-2359-MONOMER	Yp4003_02821	100.00
gnl|YPES214092|GKDD-2362-MONOMER	Yp4003_01365	97.83
gnl|YPES214092|GKDD-2368-MONOMER	Yp4003_02813	100.00
gnl|YPES214092|GKDD-2370-MONOMER	Yp4003_02811	100.00
gnl|YPES214092|GKDD-2376-MONOMER	Yp4003_02805	100.00
gnl|YPES214092|GKDD-2377-MONOMER	Yp4003_02804	100.00
gnl|YPES214092|GKDD-2383-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-2386-MONOMER	Yp4003_04372	100.00
gnl|YPES214092|GKDD-2388-MONOMER	Yp4003_01266	100.00
gnl|YPES214092|GKDD-2394-MONOMER	Yp4003_01272	100.00
gnl|YPES214092|GKDD-2395-MONOMER	Yp4003_01273	100.00
gnl|YPES214092|GKDD-2402-MONOMER	Yp4003_01280	100.00
gnl|YPES214092|GKDD-2403-MONOMER	Yp4003_01281	100.00
gnl|YPES214092|GKDD-2404-MONOMER	Yp4003_01282	100.00
gnl|YPES214092|GKDD-2409-MONOMER	Yp4003_01287	100.00
gnl|YPES214092|GKDD-2410-MONOMER	Yp4003_01288	100.00
gnl|YPES214092|GKDD-2416-MONOMER	Yp4003_01294	100.00
gnl|YPES214092|GKDD-2417-MONOMER	Yp4003_01295	100.00
gnl|YPES214092|GKDD-243-MONOMER	Yp4003_00749	100.00
gnl|YPES214092|GKDD-2437-MONOMER	Yp4003_02162	100.00
gnl|YPES214092|GKDD-2438-MONOMER	Yp4003_02160	100.00
gnl|YPES214092|GKDD-244-MONOMER	Yp4003_00750	100.00
gnl|YPES214092|GKDD-2447-MONOMER	Yp4003_02148	100.00
gnl|YPES214092|GKDD-2448-MONOMER	Yp4003_02147	100.00
gnl|YPES214092|GKDD-245-MONOMER	Yp4003_00751	100.00
gnl|YPES214092|GKDD-2452-MONOMER	Yp4003_02142	100.00
gnl|YPES214092|GKDD-2457-MONOMER	Yp4003_02137	100.00
gnl|YPES214092|GKDD-246-MONOMER	Yp4003_00752	100.00
gnl|YPES214092|GKDD-2460-MONOMER	Yp4003_02134	100.00
gnl|YPES214092|GKDD-2466-MONOMER	Yp4003_02128	100.00
gnl|YPES214092|GKDD-247-MONOMER	Yp4003_00753	100.00
gnl|YPES214092|GKDD-2470-MONOMER	Yp4003_02124	100.00
gnl|YPES214092|GKDD-248-MONOMER	Yp4003_00754	100.00
gnl|YPES214092|GKDD-2480-MONOMER	Yp4003_03402	100.00
gnl|YPES214092|GKDD-2489-MONOMER	Yp4003_03394	100.00
gnl|YPES214092|GKDD-249-MONOMER	Yp4003_00755	100.00
gnl|YPES214092|GKDD-2495-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-2496-MONOMER	Yp4003_03918	100.00
gnl|YPES214092|GKDD-2497-MONOMER	Yp4003_03919	100.00
gnl|YPES214092|GKDD-2520-MONOMER	Yp4003_00561	100.00
gnl|YPES214092|GKDD-2521-MONOMER	Yp4003_00562	100.00
gnl|YPES214092|GKDD-2522-MONOMER	Yp4003_00563	100.00
gnl|YPES214092|GKDD-2523-MONOMER	Yp4003_00564	100.00
gnl|YPES214092|GKDD-2524-MONOMER	Yp4003_00565	100.00
gnl|YPES214092|GKDD-2525-MONOMER	Yp4003_00567	100.00
gnl|YPES214092|GKDD-2529-MONOMER	Yp4003_00571	100.00
gnl|YPES214092|GKDD-2533-MONOMER	Yp4003_00575	100.00
gnl|YPES214092|GKDD-2536-MONOMER	Yp4003_00578	100.00
gnl|YPES214092|GKDD-2542-MONOMER	Yp4003_00583	100.00
gnl|YPES214092|GKDD-2547-MONOMER	Yp4003_00588	100.00
gnl|YPES214092|GKDD-2556-MONOMER	Yp4003_00598	100.00
gnl|YPES214092|GKDD-2557-MONOMER	Yp4003_00599	100.00
gnl|YPES214092|GKDD-2558-MONOMER	Yp4003_00600	100.00
gnl|YPES214092|GKDD-2559-MONOMER	Yp4003_00601	100.00
gnl|YPES214092|GKDD-2571-MONOMER	Yp4003_00617	100.00
gnl|YPES214092|GKDD-2572-MONOMER	Yp4003_00618	100.00
gnl|YPES214092|GKDD-2573-MONOMER	Yp4003_00619	100.00
gnl|YPES214092|GKDD-2574-MONOMER	Yp4003_00620	100.00
gnl|YPES214092|GKDD-2575-MONOMER	Yp4003_00621	100.00
gnl|YPES214092|GKDD-2576-MONOMER	Yp4003_00622	100.00
gnl|YPES214092|GKDD-2577-MONOMER	Yp4003_00623	100.00
gnl|YPES214092|GKDD-2601-MONOMER	Yp4003_02253	100.00
gnl|YPES214092|GKDD-2602-MONOMER	Yp4003_02254	100.00
gnl|YPES214092|GKDD-2603-MONOMER	Yp4003_02255	100.00
gnl|YPES214092|GKDD-2604-MONOMER	Yp4003_02256	100.00
gnl|YPES214092|GKDD-2605-MONOMER	Yp4003_02257	100.00
gnl|YPES214092|GKDD-2606-MONOMER	Yp4003_02258	100.00
gnl|YPES214092|GKDD-2607-MONOMER	Yp4003_02259	100.00
gnl|YPES214092|GKDD-2608-MONOMER	Yp4003_02260	100.00
gnl|YPES214092|GKDD-2609-MONOMER	Yp4003_02261	100.00
gnl|YPES214092|GKDD-2631-MONOMER	Yp4003_03659	100.00
gnl|YPES214092|GKDD-2632-MONOMER	Yp4003_03658	100.00
gnl|YPES214092|GKDD-2633-MONOMER	Yp4003_03657	100.00
gnl|YPES214092|GKDD-2634-MONOMER	Yp4003_03656	100.00
gnl|YPES214092|GKDD-2635-MONOMER	Yp4003_03655	100.00
gnl|YPES214092|GKDD-2636-MONOMER	Yp4003_03654	100.00
gnl|YPES214092|GKDD-2637-MONOMER	Yp4003_03653	100.00
gnl|YPES214092|GKDD-2638-MONOMER	Yp4003_03652	100.00
gnl|YPES214092|GKDD-2657-MONOMER	Yp4003_04022	100.00
gnl|YPES214092|GKDD-2658-MONOMER	Yp4003_04023	100.00
gnl|YPES214092|GKDD-2663-MONOMER	Yp4003_04004	100.00
gnl|YPES214092|GKDD-2669-MONOMER	Yp4003_04010	100.00
gnl|YPES214092|GKDD-2675-MONOMER	Yp4003_04018	100.00
gnl|YPES214092|GKDD-2680-MONOMER	Yp4003_02047	100.00
gnl|YPES214092|GKDD-2682-MONOMER	Yp4003_02050	100.00
gnl|YPES214092|GKDD-2683-MONOMER	Yp4003_02051	100.00
gnl|YPES214092|GKDD-269-MONOMER	Yp4003_00777	100.00
gnl|YPES214092|GKDD-2694-MONOMER	Yp4003_02061	100.00
gnl|YPES214092|GKDD-2695-MONOMER	Yp4003_02062	100.00
gnl|YPES214092|GKDD-2696-MONOMER	Yp4003_02063	100.00
gnl|YPES214092|GKDD-270-MONOMER	Yp4003_00778	100.00
gnl|YPES214092|GKDD-2702-MONOMER	Yp4003_02069	100.00
gnl|YPES214092|GKDD-2703-MONOMER	Yp4003_02070	100.00
gnl|YPES214092|GKDD-2708-MONOMER	Yp4003_02076	100.00
gnl|YPES214092|GKDD-2710-MONOMER	Yp4003_04360	100.00
gnl|YPES214092|GKDD-2712-MONOMER	Yp4003_04362	100.00
gnl|YPES214092|GKDD-2725-MONOMER	Yp4003_02381	100.00
gnl|YPES214092|GKDD-2729-MONOMER	Yp4003_02385	100.00
gnl|YPES214092|GKDD-2736-MONOMER	Yp4003_02393	100.00
gnl|YPES214092|GKDD-2737-MONOMER	Yp4003_02394	100.00
gnl|YPES214092|GKDD-2738-MONOMER	Yp4003_02395	100.00
gnl|YPES214092|GKDD-2739-MONOMER	Yp4003_02396	100.00
gnl|YPES214092|GKDD-2744-MONOMER	Yp4003_02401	100.00
gnl|YPES214092|GKDD-2747-MONOMER	Yp4003_03762	99.71
gnl|YPES214092|GKDD-2748-MONOMER	Yp4003_03763	100.00
gnl|YPES214092|GKDD-275-MONOMER	Yp4003_00784	100.00
gnl|YPES214092|GKDD-2755-MONOMER	Yp4003_03772	100.00
gnl|YPES214092|GKDD-2756-MONOMER	Yp4003_03773	100.00
gnl|YPES214092|GKDD-2762-MONOMER	Yp4003_03914	100.00
gnl|YPES214092|GKDD-2763-MONOMER	Yp4003_03913	100.00
gnl|YPES214092|GKDD-277-MONOMER	Yp4003_00786	100.00
gnl|YPES214092|GKDD-2778-MONOMER	Yp4003_04217	100.00
gnl|YPES214092|GKDD-2781-MONOMER	Yp4003_01710	100.00
gnl|YPES214092|GKDD-2785-MONOMER	Yp4003_01706	100.00
gnl|YPES214092|GKDD-2787-MONOMER	Yp4003_01704	100.00
gnl|YPES214092|GKDD-279-MONOMER	Yp4003_00788	100.00
gnl|YPES214092|GKDD-2791-MONOMER	Yp4003_01700	100.00
gnl|YPES214092|GKDD-2792-MONOMER	Yp4003_01699	100.00
gnl|YPES214092|GKDD-2794-MONOMER	Yp4003_01697	100.00
gnl|YPES214092|GKDD-2797-MONOMER	Yp4003_01694	100.00
gnl|YPES214092|GKDD-2801-MONOMER	Yp4003_01689	100.00
gnl|YPES214092|GKDD-2802-MONOMER	Yp4003_01688	100.00
gnl|YPES214092|GKDD-2805-MONOMER	Yp4003_01685	100.00
gnl|YPES214092|GKDD-2809-MONOMER	Yp4003_01681	100.00
gnl|YPES214092|GKDD-2813-MONOMER	Yp4003_01677	100.00
gnl|YPES214092|GKDD-2817-MONOMER	Yp4003_01673	100.00
gnl|YPES214092|GKDD-2830-MONOMER	Yp4003_04056	100.00
gnl|YPES214092|GKDD-2834-MONOMER	Yp4003_04060	100.00
gnl|YPES214092|GKDD-2843-MONOMER	Yp4003_00427	100.00
gnl|YPES214092|GKDD-2846-MONOMER	Yp4003_00431	100.00
gnl|YPES214092|GKDD-2861-MONOMER	Yp4003_00446	100.00
gnl|YPES214092|GKDD-2866-MONOMER	Yp4003_00451	100.00
gnl|YPES214092|GKDD-2872-MONOMER	Yp4003_00456	100.00
gnl|YPES214092|GKDD-2876-MONOMER	Yp4003_00460	100.00
gnl|YPES214092|GKDD-2879-MONOMER	Yp4003_00463	100.00
gnl|YPES214092|GKDD-2886-MONOMER	Yp4003_00470	100.00
gnl|YPES214092|GKDD-2890-MONOMER	Yp4003_00474	100.00
gnl|YPES214092|GKDD-2893-MONOMER	Yp4003_00477	100.00
gnl|YPES214092|GKDD-2894-MONOMER	Yp4003_00478	100.00
gnl|YPES214092|GKDD-2903-MONOMER	Yp4003_04112	100.00
gnl|YPES214092|GKDD-2907-MONOMER	Yp4003_04115	100.00
gnl|YPES214092|GKDD-2908-MONOMER	Yp4003_04116	100.00
gnl|YPES214092|GKDD-2911-MONOMER	Yp4003_01350	100.00
gnl|YPES214092|GKDD-2915-MONOMER	Yp4003_01354	100.00
gnl|YPES214092|GKDD-2919-MONOMER	Yp4003_01358	100.00
gnl|YPES214092|GKDD-2931-MONOMER	Yp4003_01373	100.00
gnl|YPES214092|GKDD-2932-MONOMER	Yp4003_01374	100.00
gnl|YPES214092|GKDD-2933-MONOMER	Yp4003_01375	100.00
gnl|YPES214092|GKDD-2943-MONOMER	Yp4003_01389	100.00
gnl|YPES214092|GKDD-2948-MONOMER	Yp4003_01394	100.00
gnl|YPES214092|GKDD-2952-MONOMER	Yp4003_01398	100.00
gnl|YPES214092|GKDD-2953-MONOMER	Yp4003_01399	100.00
gnl|YPES214092|GKDD-2956-MONOMER	Yp4003_01137	100.00
gnl|YPES214092|GKDD-2960-MONOMER	Yp4003_01140	100.00
gnl|YPES214092|GKDD-2980-MONOMER	Yp4003_01159	100.00
gnl|YPES214092|GKDD-2981-MONOMER	Yp4003_01160	100.00
gnl|YPES214092|GKDD-2987-MONOMER	Yp4003_01166	100.00
gnl|YPES214092|GKDD-2988-MONOMER	Yp4003_01167	100.00
gnl|YPES214092|GKDD-2989-MONOMER	Yp4003_01169	100.00
gnl|YPES214092|GKDD-2990-MONOMER	Yp4003_01170	100.00
gnl|YPES214092|GKDD-3002-MONOMER	Yp4003_01182	100.00
gnl|YPES214092|GKDD-3003-MONOMER	Yp4003_01183	100.00
gnl|YPES214092|GKDD-3004-MONOMER	Yp4003_01184	100.00
gnl|YPES214092|GKDD-3005-MONOMER	Yp4003_01185	100.00
gnl|YPES214092|GKDD-3017-MONOMER	Yp4003_04222	100.00
gnl|YPES214092|GKDD-3018-MONOMER	Yp4003_04223	100.00
gnl|YPES214092|GKDD-3019-MONOMER	Yp4003_04224	100.00
gnl|YPES214092|GKDD-3030-MONOMER	Yp4003_03738	100.00
gnl|YPES214092|GKDD-3040-MONOMER	Yp4003_01717	100.00
gnl|YPES214092|GKDD-3048-MONOMER	Yp4003_01725	100.00
gnl|YPES214092|GKDD-3049-MONOMER	Yp4003_01726	100.00
gnl|YPES214092|GKDD-305-MONOMER	Yp4003_01492	100.00
gnl|YPES214092|GKDD-3056-MONOMER	Yp4003_01733	100.00
gnl|YPES214092|GKDD-3057-MONOMER	Yp4003_01734	100.00
gnl|YPES214092|GKDD-306-MONOMER	Yp4003_01491	100.00
gnl|YPES214092|GKDD-3062-MONOMER	Yp4003_01739	100.00
gnl|YPES214092|GKDD-3068-MONOMER	Yp4003_01745	100.00
gnl|YPES214092|GKDD-307-MONOMER	Yp4003_01490	100.00
gnl|YPES214092|GKDD-3071-MONOMER	Yp4003_01748	100.00
gnl|YPES214092|GKDD-3073-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-3074-MONOMER	Yp4003_03477	100.00
gnl|YPES214092|GKDD-3081-MONOMER	Yp4003_03484	100.00
gnl|YPES214092|GKDD-3082-MONOMER	Yp4003_03485	100.00
gnl|YPES214092|GKDD-3083-MONOMER	Yp4003_03486	100.00
gnl|YPES214092|GKDD-3088-MONOMER	Yp4003_03491	100.00
gnl|YPES214092|GKDD-3104-MONOMER	Yp4003_04282	100.00
gnl|YPES214092|GKDD-3106-MONOMER	Yp4003_03989	61.22
gnl|YPES214092|GKDD-3107-MONOMER	Yp4003_02731	100.00
gnl|YPES214092|GKDD-3115-MONOMER	Yp4003_04312	100.00
gnl|YPES214092|GKDD-3116-MONOMER	Yp4003_04311	100.00
gnl|YPES214092|GKDD-3120-MONOMER	Yp4003_04307	100.00
gnl|YPES214092|GKDD-3139-MONOMER	Yp4003_02685	100.00
gnl|YPES214092|GKDD-3145-MONOMER	Yp4003_02679	100.00
gnl|YPES214092|GKDD-3148-MONOMER	Yp4003_02676	100.00
gnl|YPES214092|GKDD-3150-MONOMER	Yp4003_02674	100.00
gnl|YPES214092|GKDD-3151-MONOMER	Yp4003_02673	100.00
gnl|YPES214092|GKDD-3156-MONOMER	Yp4003_00293	100.00
gnl|YPES214092|GKDD-3159-MONOMER	Yp4003_00296	100.00
gnl|YPES214092|GKDD-3165-MONOMER	Yp4003_00304	100.00
gnl|YPES214092|GKDD-3168-MONOMER	Yp4003_00307	100.00
gnl|YPES214092|GKDD-3170-MONOMER	Yp4003_00309	100.00
gnl|YPES214092|GKDD-3171-MONOMER	Yp4003_00310	100.00
gnl|YPES214092|GKDD-3178-MONOMER	Yp4003_00317	100.00
gnl|YPES214092|GKDD-318-MONOMER	Yp4003_01479	100.00
gnl|YPES214092|GKDD-3180-MONOMER	Yp4003_00319	100.00
gnl|YPES214092|GKDD-3182-MONOMER	Yp4003_00321	100.00
gnl|YPES214092|GKDD-3184-MONOMER	Yp4003_00323	100.00
gnl|YPES214092|GKDD-319-MONOMER	Yp4003_01478	100.00
gnl|YPES214092|GKDD-3191-MONOMER	Yp4003_00330	100.00
gnl|YPES214092|GKDD-3193-MONOMER	Yp4003_00332	100.00
gnl|YPES214092|GKDD-3199-MONOMER	Yp4003_00339	98.29
gnl|YPES214092|GKDD-3201-MONOMER	Yp4003_00341	100.00
gnl|YPES214092|GKDD-3203-MONOMER	Yp4003_00343	100.00
gnl|YPES214092|GKDD-3215-MONOMER	Yp4003_00355	100.00
gnl|YPES214092|GKDD-3217-MONOMER	Yp4003_03173	100.00
gnl|YPES214092|GKDD-3220-MONOMER	Yp4003_03170	100.00
gnl|YPES214092|GKDD-3221-MONOMER	Yp4003_03169	100.00
gnl|YPES214092|GKDD-3231-MONOMER	Yp4003_03159	100.00
gnl|YPES214092|GKDD-3237-MONOMER	Yp4003_03153	100.00
gnl|YPES214092|GKDD-3238-MONOMER	Yp4003_03152	100.00
gnl|YPES214092|GKDD-3239-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-324-MONOMER	Yp4003_01472	100.00
gnl|YPES214092|GKDD-3250-MONOMER	Yp4003_03586	100.00
gnl|YPES214092|GKDD-3251-MONOMER	Yp4003_03587	100.00
gnl|YPES214092|GKDD-3258-MONOMER	Yp4003_00871	100.00
gnl|YPES214092|GKDD-3270-MONOMER	Yp4003_00885	100.00
gnl|YPES214092|GKDD-3273-MONOMER	Yp4003_00888	100.00
gnl|YPES214092|GKDD-3274-MONOMER	Yp4003_00889	100.00
gnl|YPES214092|GKDD-3279-MONOMER	Yp4003_00895	100.00
gnl|YPES214092|GKDD-3281-MONOMER	Yp4003_00897	100.00
gnl|YPES214092|GKDD-3283-MONOMER	Yp4003_00899	100.00
gnl|YPES214092|GKDD-3285-MONOMER	Yp4003_00901	100.00
gnl|YPES214092|GKDD-3288-MONOMER	Yp4003_00904	100.00
gnl|YPES214092|GKDD-329-MONOMER	Yp4003_01466	100.00
gnl|YPES214092|GKDD-3291-MONOMER	Yp4003_00907	100.00
gnl|YPES214092|GKDD-3293-MONOMER	Yp4003_00909	100.00
gnl|YPES214092|GKDD-33-MONOMER	Yp4003_03931	100.00
gnl|YPES214092|GKDD-3303-MONOMER	Yp4003_00918	100.00
gnl|YPES214092|GKDD-331-MONOMER	Yp4003_01464	100.00
gnl|YPES214092|GKDD-3311-MONOMER	Yp4003_04393	100.00
gnl|YPES214092|GKDD-3312-MONOMER	Yp4003_04394	100.00
gnl|YPES214092|GKDD-3313-MONOMER	Yp4003_02122	100.00
gnl|YPES214092|GKDD-3314-MONOMER	Yp4003_02121	100.00
gnl|YPES214092|GKDD-3315-MONOMER	Yp4003_02120	100.00
gnl|YPES214092|GKDD-3316-MONOMER	Yp4003_02119	100.00
gnl|YPES214092|GKDD-3317-MONOMER	Yp4003_02118	100.00
gnl|YPES214092|GKDD-3318-MONOMER	Yp4003_02117	100.00
gnl|YPES214092|GKDD-334-MONOMER	Yp4003_01461	100.00
gnl|YPES214092|GKDD-3346-MONOMER	Yp4003_02089	100.00
gnl|YPES214092|GKDD-3347-MONOMER	Yp4003_02088	100.00
gnl|YPES214092|GKDD-3348-MONOMER	Yp4003_02087	100.00
gnl|YPES214092|GKDD-3349-MONOMER	Yp4003_02086	100.00
gnl|YPES214092|GKDD-3350-MONOMER	Yp4003_02085	100.00
gnl|YPES214092|GKDD-3351-MONOMER	Yp4003_02084	100.00
gnl|YPES214092|GKDD-3357-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3358-MONOMER	Yp4003_04377	100.00
gnl|YPES214092|GKDD-336-MONOMER	Yp4003_01459	100.00
gnl|YPES214092|GKDD-3365-MONOMER	Yp4003_03218	100.00
gnl|YPES214092|GKDD-3366-MONOMER	Yp4003_03217	100.00
gnl|YPES214092|GKDD-3373-MONOMER	Yp4003_03211	100.00
gnl|YPES214092|GKDD-3374-MONOMER	Yp4003_03210	100.00
gnl|YPES214092|GKDD-3385-MONOMER	Yp4003_03199	100.00
gnl|YPES214092|GKDD-3386-MONOMER	Yp4003_03197	100.00
gnl|YPES214092|GKDD-3392-MONOMER	Yp4003_03684	100.00
gnl|YPES214092|GKDD-3393-MONOMER	Yp4003_03685	100.00
gnl|YPES214092|GKDD-34-MONOMER	Yp4003_03930	100.00
gnl|YPES214092|GKDD-3406-MONOMER	Yp4003_03698	100.00
gnl|YPES214092|GKDD-3407-MONOMER	Yp4003_03699	100.00
gnl|YPES214092|GKDD-3408-MONOMER	Yp4003_03700	100.00
gnl|YPES214092|GKDD-3409-MONOMER	Yp4003_03701	100.00
gnl|YPES214092|GKDD-3417-MONOMER	Yp4003_03783	100.00
gnl|YPES214092|GKDD-3418-MONOMER	Yp4003_03782	100.00
gnl|YPES214092|GKDD-342-MONOMER	Yp4003_01453	100.00
gnl|YPES214092|GKDD-3424-MONOMER	Yp4003_02331	100.00
gnl|YPES214092|GKDD-3425-MONOMER	Yp4003_02328	100.00
gnl|YPES214092|GKDD-343-MONOMER	Yp4003_01452	100.00
gnl|YPES214092|GKDD-3432-MONOMER	Yp4003_02320	100.00
gnl|YPES214092|GKDD-3433-MONOMER	Yp4003_02319	100.00
gnl|YPES214092|GKDD-344-MONOMER	Yp4003_04154	100.00
gnl|YPES214092|GKDD-3443-MONOMER	Yp4003_02309	100.00
gnl|YPES214092|GKDD-3444-MONOMER	Yp4003_02307	100.00
gnl|YPES214092|GKDD-345-MONOMER	Yp4003_02891	100.00
gnl|YPES214092|GKDD-3451-MONOMER	Yp4003_04249	100.00
gnl|YPES214092|GKDD-3452-MONOMER	Yp4003_04250	100.00
gnl|YPES214092|GKDD-3455-MONOMER	Yp4003_04253	100.00
gnl|YPES214092|GKDD-346-MONOMER	Yp4003_02892	100.00
gnl|YPES214092|GKDD-3461-MONOMER	Yp4003_02769	100.00
gnl|YPES214092|GKDD-3464-MONOMER	Yp4003_02772	100.00
gnl|YPES214092|GKDD-3470-MONOMER	Yp4003_02777	100.00
